customer_id,transaction_id,account_id,device_id,ip_address,merchant_id,transaction_date,age,gender,region,tenure_months,annual_spend_usd,num_purchases,avg_order_value,returns_count,loyalty_tier,last_purchase_days,email_opt_in,churned
C00539,TXN000539,ACC00539,DEV00539,207.58.115.253,MER042,2023-10-31,54.0,Female,East,65,23397.49,71,409.39,3,Gold,57.0,False,0
C00540,TXN000540,ACC00540,DEV00540,102.30.73.243,MER018,2023-09-30,22.0,Male,North,3,14523.65,63,229.64,1,Gold,291.0,False,1
C00541,TXN000541,ACC00541,DEV00541,193.206.65.214,MER044,2023-10-25,73.0,Other,East,86,19836.25,48,412.07,10,Bronze,82.0,False,0
C00542,TXN000542,ACC00542,DEV00542,100.202.224.53,MER025,2023-10-20,23.0,Female,East,7,3118.62,25,127.97,10,Bronze,13.0,True,1
C00543,TXN000543,ACC00543,DEV00543,239.161.186.193,MER020,2023-02-27,33.0,Male,North,24,1573.41,9,186.8,3,Bronze,163.0,True,0
C00544,TXN000544,ACC00544,DEV00544,43.190.55.69,MER008,2023-11-16,74.0,Female,West,21,4945.45,57,96.41,6,Bronze,111.0,False,1
C00545,TXN000545,ACC00545,DEV00545,30.47.249.84,MER017,2023-11-04,50.0,Female,West,100,5800.9,24,239.07,1,Bronze,68.0,True,0
C00546,TXN000546,ACC00546,DEV00546,99.122.182.146,MER049,2023-03-30,57.0,Male,East,7,11521.62,60,202.11,7,Platinum,155.0,False,0
C00547,TXN000547,ACC00547,DEV00547,137.213.126.196,MER036,2023-12-25,46.0,Female,South,52,10496.27,69,128.05,7,Bronze,318.0,True,0
C00548,TXN000548,ACC00548,DEV00548,232.172.9.67,MER037,2023-07-12,61.0,Female,South,71,27953.8,85,378.37,7,Gold,214.0,True,0
C00549,TXN000549,ACC00549,DEV00549,157.122.73.86,MER045,2023-04-28,22.0,Female,South,62,7598.3,50,163.78,6,Bronze,266.0,True,0
C00550,TXN000550,ACC00550,DEV00550,20.60.199.3,MER014,2023-03-23,57.0,Male,North,82,131.83,1,143.67,7,Platinum,,False,1
C00551,TXN000551,ACC00551,DEV00551,213.87.206.66,MER034,2023-05-14,21.0,Female,South,97,2187.31,29,74.14,6,Bronze,28.0,True,1
C00552,TXN000552,ACC00552,DEV00552,211.146.217.16,MER019,2023-01-14,28.0,Male,North,48,19346.15,86,225.02,9,Silver,123.0,False,0
C00553,TXN000553,ACC00553,DEV00553,203.69.92.12,MER043,2023-09-10,47.0,Female,North,100,9048.25,54,158.45,1,Silver,283.0,True,0
C00554,TXN000554,ACC00554,DEV00554,243.163.250.145,MER022,2023-09-16,44.0,Male,East,39,13969.18,62,190.94,5,Bronze,324.0,True,0
C00555,TXN000555,ACC00555,DEV00555,41.86.112.38,MER043,2023-09-01,26.0,Male,North,119,5282.92,46,125.64,4,Gold,38.0,False,0
C00556,TXN000556,ACC00556,DEV00556,237.244.144.149,MER038,2023-07-20,64.0,Male,South,61,7030.45,17,383.95,5,Bronze,174.0,True,0
C00557,TXN000557,ACC00557,DEV00557,179.173.16.135,MER039,2023-05-13,35.0,Male,South,89,33950.2,90,465.7,1,Silver,145.0,True,0
C00558,TXN000558,ACC00558,DEV00558,198.205.152.228,MER047,2023-09-22,68.0,Female,North,106,17928.27,78,253.99,3,Silver,272.0,False,0
C00559,TXN000559,ACC00559,DEV00559,149.98.113.176,MER040,2023-11-15,18.0,Female,West,96,32035.25,100,325.07,10,Silver,76.0,False,0
C00560,TXN000560,ACC00560,DEV00560,226.59.75.166,MER017,2023-02-01,31.0,Female,West,103,30385.52,86,434.91,1,Bronze,177.0,True,0
C00561,TXN000561,ACC00561,DEV00561,194.102.164.2,MER027,2023-05-20,35.0,Female,East,65,,30,499.43,6,Bronze,311.0,False,1
C00562,TXN000562,ACC00562,DEV00562,75.243.147.221,MER024,2023-12-30,52.0,Male,East,6,8652.14,26,310.62,7,Bronze,170.0,True,1
C00563,TXN000563,ACC00563,DEV00563,56.74.248.254,MER004,2023-11-11,41.0,Male,North,60,12250.15,25,445.99,5,Bronze,286.0,True,0
C00564,TXN000564,ACC00564,DEV00564,223.81.204.117,MER030,2023-12-29,27.0,Female,West,22,42157.9,92,455.22,0,Bronze,228.0,True,0
C00565,TXN000565,ACC00565,DEV00565,215.217.111.78,MER022,2023-03-08,51.0,Female,West,107,23203.61,56,397.81,0,Platinum,219.0,True,0
C00566,TXN000566,ACC00566,DEV00566,248.115.110.170,MER020,2023-06-19,73.0,Female,South,29,10398.5,46,235.86,3,Silver,95.0,True,0
C00567,TXN000567,ACC00567,DEV00567,238.34.251.108,MER006,2023-02-17,25.0,Male,East,28,3941.81,97,49.77,1,Silver,363.0,True,0
C00568,TXN000568,ACC00568,DEV00568,7.79.118.172,MER026,2023-11-13,32.0,Female,West,30,908.98,61,17.74,1,Bronze,92.0,False,0
C00569,TXN000569,ACC00569,DEV00569,144.35.125.60,MER029,2023-07-09,45.0,Male,East,78,23564.18,91,243.83,1,Bronze,340.0,True,0
C00570,TXN000570,ACC00570,DEV00570,69.181.205.40,MER006,2023-03-30,60.0,Female,North,69,29918.16,99,252.21,2,Silver,362.0,True,0
C00571,TXN000571,ACC00571,DEV00571,154.108.86.182,MER032,2023-02-02,25.0,Male,South,114,1352.1,8,209.61,9,Bronze,187.0,False,0
C00572,TXN000572,ACC00572,DEV00572,64.195.102.25,MER009,2023-09-27,31.0,Female,North,50,10916.58,37,288.4,7,Bronze,318.0,False,0
C00573,TXN000573,ACC00573,DEV00573,202.217.144.184,MER008,2023-10-24,31.0,Male,South,34,22845.96,74,280.56,0,Silver,262.0,True,0
C00574,TXN000574,ACC00574,DEV00574,38.87.89.195,MER021,2023-11-17,53.0,Female,West,6,38936.09,82,419.94,6,Silver,270.0,False,0
C00575,TXN000575,ACC00575,DEV00575,90.185.78.153,MER020,2023-12-21,22.0,Male,North,1,965.75,15,63.24,1,Platinum,26.0,False,0
C00576,TXN000576,ACC00576,DEV00576,54.142.21.187,MER046,2023-10-25,56.0,Female,West,45,4035.59,32,120.34,4,Bronze,51.0,True,0
C00577,TXN000577,ACC00577,DEV00577,8.254.214.147,MER004,2023-10-15,42.0,Male,South,112,23646.34,55,398.57,0,Silver,26.0,True,0
C00578,TXN000578,ACC00578,DEV00578,232.206.37.190,MER018,2023-10-24,37.0,Female,South,63,38922.2,80,425.44,0,Bronze,12.0,True,0
C00579,TXN000579,ACC00579,DEV00579,96.218.220.243,MER037,2023-12-31,68.0,Male,East,108,5067.62,12,497.46,1,Bronze,306.0,False,0
C00580,TXN000580,ACC00580,DEV00580,115.50.32.43,MER013,2023-06-19,65.0,Male,North,13,31253.42,61,437.73,4,Gold,65.0,True,0
C00581,TXN000581,ACC00581,DEV00581,252.149.90.115,MER050,2023-10-04,64.0,Female,North,12,10844.46,30,446.05,5,Bronze,3.0,True,0
C00582,TXN000582,ACC00582,DEV00582,44.145.109.203,MER038,2023-10-27,69.0,Male,South,101,4093.95,22,164.03,3,Silver,343.0,False,0
C00583,TXN000583,ACC00583,DEV00583,6.237.16.107,MER048,2023-02-12,31.0,Male,North,13,8933.41,52,206.81,6,Silver,102.0,True,0
C00584,TXN000584,ACC00584,DEV00584,87.183.168.50,MER048,2023-09-10,67.0,Female,West,7,5211.91,42,141.36,7,Bronze,298.0,True,0
C00585,TXN000585,ACC00585,DEV00585,125.136.118.6,MER006,2023-05-04,28.0,Female,East,49,15753.62,64,307.09,8,Platinum,351.0,False,0
C00586,TXN000586,ACC00586,DEV00586,46.128.67.139,MER023,2023-02-18,37.0,Female,West,111,14710.98,32,470.01,6,Silver,191.0,False,1
C00587,TXN000587,ACC00587,DEV00587,42.187.48.165,MER038,2023-03-04,50.0,Male,West,83,13862.55,83,178.87,6,Gold,339.0,False,0
C00588,TXN000588,ACC00588,DEV00588,213.92.36.2,MER001,2023-02-11,61.0,Female,South,12,1961.04,8,282.93,5,Silver,354.0,True,0
C00589,TXN000589,ACC00589,DEV00589,92.30.224.248,MER023,2023-11-24,51.0,Female,West,101,13237.39,87,155.19,2,Platinum,53.0,True,0
C00590,TXN000590,ACC00590,DEV00590,250.235.150.83,MER035,2023-10-09,50.0,Male,North,102,268.68,3,93.2,5,Bronze,54.0,True,0
C00591,TXN000591,ACC00591,DEV00591,114.66.214.111,MER040,2023-02-07,39.0,Female,South,97,8654.32,74,105.64,0,Silver,136.0,True,0
C00592,TXN000592,ACC00592,DEV00592,98.176.95.91,MER021,2023-08-17,52.0,Male,East,109,1554.94,35,38.39,10,Gold,205.0,True,0
C00593,TXN000593,ACC00593,DEV00593,58.18.10.103,MER044,2023-08-30,45.0,Female,South,29,19661.73,39,475.15,4,Bronze,287.0,False,0
C00594,TXN000594,ACC00594,DEV00594,253.67.163.83,MER034,2023-07-09,45.0,Female,East,118,352.5,2,207.41,8,Bronze,67.0,False,0
C00595,TXN000595,ACC00595,DEV00595,77.42.144.168,MER003,2023-08-10,51.0,Female,West,39,27295.98,71,418.72,10,Platinum,71.0,True,0
C00596,TXN000596,ACC00596,DEV00596,89.134.121.69,MER014,2023-11-28,52.0,Female,South,97,6811.86,17,343.85,5,Silver,112.0,True,0
C00597,TXN000597,ACC00597,DEV00597,176.141.17.126,MER047,2023-07-09,37.0,Male,South,70,5737.04,66,104.04,9,Silver,100.0,True,0
C00598,TXN000598,ACC00598,DEV00598,99.203.78.243,MER001,2023-08-29,25.0,Male,East,94,6745.49,73,95.98,5,Silver,344.0,True,0
C00599,TXN000599,ACC00599,DEV00599,157.34.103.225,MER006,2023-07-28,35.0,Female,West,76,40805.42,85,407.87,1,Gold,145.0,False,0
C00600,TXN000600,ACC00600,DEV00600,65.180.199.176,MER018,2023-05-25,41.0,Female,West,78,11707.54,71,139.71,0,Gold,317.0,True,0
C00601,TXN000601,ACC00601,DEV00601,23.96.89.88,MER050,2023-11-22,27.0,Female,West,74,13679.05,31,457.51,1,Silver,21.0,False,0
C00602,TXN000602,ACC00602,DEV00602,224.2.137.250,MER036,2023-06-01,28.0,Male,North,94,6208.23,74,78.63,10,Bronze,38.0,True,0
C00603,TXN000603,ACC00603,DEV00603,223.155.254.103,MER008,2023-10-19,73.0,Female,North,89,27901.4,83,342.08,5,Bronze,294.0,True,0
C00604,TXN000604,ACC00604,DEV00604,156.139.13.11,MER020,2023-08-09,34.0,Male,East,17,14418.09,32,409.09,3,Silver,92.0,False,0
C00605,TXN000605,ACC00605,DEV00605,228.45.91.159,MER047,2023-09-08,60.0,Male,South,100,1323.49,13,125.28,4,Gold,31.0,True,0
C00606,TXN000606,ACC00606,DEV00606,147.131.249.200,MER011,2023-10-05,25.0,Female,East,65,11218.74,90,145.34,2,Silver,217.0,True,0
C00607,TXN000607,ACC00607,DEV00607,240.168.249.153,MER029,2023-09-26,74.0,Female,West,39,,15,482.61,9,Bronze,54.0,True,0
C00608,TXN000608,ACC00608,DEV00608,138.208.221.18,MER024,2023-07-25,30.0,Female,East,62,7482.62,60,139.65,10,Bronze,23.0,True,0
C00609,TXN000609,ACC00609,DEV00609,232.176.228.182,MER039,2023-08-13,40.0,Other,South,117,5648.11,24,220.68,0,Silver,149.0,True,0
C00610,TXN000610,ACC00610,DEV00610,236.70.48.50,MER038,2023-07-05,63.0,Male,West,103,2713.4,13,221.93,7,Gold,201.0,True,0
C00611,TXN000611,ACC00611,DEV00611,65.55.113.51,MER042,2023-05-04,29.0,Female,South,101,12067.59,78,133.99,3,Bronze,,True,0
C00612,TXN000612,ACC00612,DEV00612,41.134.202.35,MER006,2023-09-23,49.0,Female,East,56,6599.44,15,390.14,0,Silver,214.0,True,0
C00613,TXN000613,ACC00613,DEV00613,130.168.180.27,MER023,2023-11-17,63.0,Female,North,95,26322.65,68,388.21,10,Gold,9.0,True,0
C00614,TXN000614,ACC00614,DEV00614,187.7.61.82,MER035,2023-09-15,19.0,Male,East,47,15169.51,70,195.38,0,Platinum,107.0,False,0
C00615,TXN000615,ACC00615,DEV00615,217.49.199.252,MER021,2023-10-09,19.0,Male,South,83,2665.83,7,419.21,2,Bronze,126.0,False,0
C00616,TXN000616,ACC00616,DEV00616,244.77.25.57,MER034,2023-10-31,63.0,Male,North,77,2054.65,18,114.41,0,Platinum,107.0,True,0
C00617,TXN000617,ACC00617,DEV00617,196.50.164.95,MER032,2023-05-15,33.0,Male,North,30,851.57,80,12.11,5,Silver,205.0,True,0
C00618,TXN000618,ACC00618,DEV00618,195.154.149.199,MER019,2023-01-23,70.0,Male,East,32,16917.42,51,289.87,6,Gold,84.0,True,1
C00619,TXN000619,ACC00619,DEV00619,243.93.135.159,MER006,2023-05-04,71.0,Female,North,8,,13,497.1,3,Bronze,231.0,True,0
C00620,TXN000620,ACC00620,DEV00620,210.123.96.216,MER049,2023-10-03,69.0,Female,North,17,3359.53,100,28.94,0,Silver,342.0,True,0
C00621,TXN000621,ACC00621,DEV00621,243.145.27.74,MER042,2023-10-25,75.0,Male,North,53,3478.11,27,111.92,1,Silver,242.0,False,1
C00622,TXN000622,ACC00622,DEV00622,118.179.171.209,MER045,2023-07-07,65.0,Female,North,58,312.85,1,264.27,10,Bronze,142.0,True,1
C00623,TXN000623,ACC00623,DEV00623,8.119.179.251,MER015,2023-10-12,40.0,Female,South,20,33727.13,93,406.87,8,Silver,159.0,True,1
C00624,TXN000624,ACC00624,DEV00624,37.224.2.51,MER016,2023-01-28,75.0,Female,South,51,125.79,2,53.63,10,Silver,214.0,False,0
C00625,TXN000625,ACC00625,DEV00625,216.200.248.153,MER017,2023-08-24,38.0,Female,East,73,11729.83,56,203.66,5,Silver,265.0,False,1
C00626,TXN000626,ACC00626,DEV00626,157.136.130.131,MER002,2023-09-05,52.0,Female,East,28,36441.11,100,376.07,6,Bronze,111.0,True,0
C00627,TXN000627,ACC00627,DEV00627,75.217.91.156,MER009,2023-07-05,18.0,Male,East,41,11408.49,58,192.06,8,Silver,15.0,True,0
C00628,TXN000628,ACC00628,DEV00628,170.137.156.13,MER016,2023-09-19,73.0,Male,West,45,5668.41,59,102.53,6,Bronze,257.0,False,0
C00629,TXN000629,ACC00629,DEV00629,81.114.101.231,MER050,2023-06-29,52.0,Female,North,61,3776.85,39,105.79,4,Platinum,242.0,True,0
C00630,TXN000630,ACC00630,DEV00630,228.181.90.13,MER011,2023-07-11,73.0,Female,East,44,2458.24,13,210.92,3,Platinum,38.0,False,0
C00631,TXN000631,ACC00631,DEV00631,192.225.125.210,MER026,2023-08-09,38.0,Female,North,89,11832.17,58,244.91,5,Bronze,229.0,False,0
C00632,TXN000632,ACC00632,DEV00632,237.139.54.6,MER028,2023-10-17,36.0,Other,West,40,38852.64,90,432.29,0,Bronze,27.0,True,0
C00633,TXN000633,ACC00633,DEV00633,193.143.40.14,MER018,2023-04-01,48.0,Male,South,53,3750.62,10,324.7,2,Bronze,235.0,True,0
C00634,TXN000634,ACC00634,DEV00634,247.82.84.160,MER046,2023-04-20,68.0,Male,South,46,32612.52,89,348.3,8,Silver,272.0,True,0
C00635,TXN000635,ACC00635,DEV00635,93.232.173.91,MER005,2023-06-02,49.0,Female,North,22,20822.98,42,491.66,9,Gold,6.0,True,0
C00636,TXN000636,ACC00636,DEV00636,68.219.151.234,MER044,2023-03-15,63.0,Male,East,83,11110.52,54,211.8,1,Silver,266.0,True,0
C00637,TXN000637,ACC00637,DEV00637,88.6.229.61,MER038,2023-05-02,,Female,South,29,,17,207.64,1,Bronze,44.0,False,0
C00638,TXN000638,ACC00638,DEV00638,215.181.59.193,MER016,2023-05-09,62.0,Female,West,36,25745.79,63,462.44,0,Bronze,97.0,False,0
C00639,TXN000639,ACC00639,DEV00639,21.100.91.167,MER039,2023-04-25,60.0,Female,North,96,2799.36,19,130.48,8,Bronze,258.0,False,0
C00640,TXN000640,ACC00640,DEV00640,136.156.121.188,MER022,2023-05-30,69.0,Male,South,114,9051.25,28,367.61,3,Gold,130.0,False,0
C00641,TXN000641,ACC00641,DEV00641,41.183.13.22,MER049,2023-07-04,21.0,Female,West,81,30123.02,73,379.74,3,Silver,357.0,False,0
C00642,TXN000642,ACC00642,DEV00642,184.41.196.34,MER002,2023-09-12,40.0,Male,West,110,383.66,6,57.92,0,Silver,350.0,True,0
C00643,TXN000643,ACC00643,DEV00643,38.237.46.233,MER002,2023-04-21,23.0,Female,West,103,11097.02,45,239.43,10,Bronze,361.0,True,0
C00644,TXN000644,ACC00644,DEV00644,89.203.239.30,MER028,2023-11-05,41.0,Male,East,58,7439.94,60,108.28,4,Platinum,39.0,True,0
C00645,TXN000645,ACC00645,DEV00645,84.146.220.48,MER047,2023-06-24,62.0,Female,West,93,1293.64,14,100.83,8,Bronze,65.0,True,0
C00646,TXN000646,ACC00646,DEV00646,48.94.52.68,MER004,2023-09-21,55.0,Female,North,40,8205.0,30,237.28,7,Gold,67.0,True,0
C00647,TXN000647,ACC00647,DEV00647,33.211.203.37,MER039,2023-02-11,61.0,Male,West,56,5801.31,35,151.82,1,Gold,214.0,True,0
C00648,TXN000648,ACC00648,DEV00648,137.165.160.250,MER047,2023-03-05,60.0,Female,East,65,30007.85,67,400.07,8,Silver,157.0,True,0
C00649,TXN000649,ACC00649,DEV00649,163.175.9.21,MER025,2023-06-15,75.0,Male,South,116,47497.24,98,454.73,6,Gold,273.0,True,0
C00650,TXN000650,ACC00650,DEV00650,158.231.102.164,MER044,2023-05-14,69.0,Male,North,102,38573.32,84,403.33,6,Bronze,103.0,False,0
C00651,TXN000651,ACC00651,DEV00651,54.116.191.168,MER038,2023-07-01,52.0,Female,East,59,3192.85,19,140.36,2,Silver,73.0,True,0
C00652,TXN000652,ACC00652,DEV00652,30.224.236.122,MER011,2023-02-27,68.0,Female,North,79,279.44,2,144.33,9,Bronze,237.0,True,0
C00653,TXN000653,ACC00653,DEV00653,87.135.204.115,MER043,2023-06-22,20.0,Male,East,25,910.49,6,134.82,10,Silver,226.0,True,0
C00654,TXN000654,ACC00654,DEV00654,8.19.207.200,MER035,2023-09-08,59.0,Female,North,97,5017.31,60,76.17,4,Bronze,253.0,True,0
C00655,TXN000655,ACC00655,DEV00655,197.33.44.101,MER001,2023-09-23,48.0,Female,South,67,7416.85,16,472.46,1,Bronze,114.0,True,0
C00656,TXN000656,ACC00656,DEV00656,59.99.142.72,MER029,2023-04-01,73.0,Female,North,64,5816.43,24,207.0,9,Bronze,193.0,True,0
C00657,TXN000657,ACC00657,DEV00657,32.103.184.157,MER033,2023-05-06,47.0,Male,South,92,9777.4,85,120.1,9,Bronze,339.0,True,1
C00658,TXN000658,ACC00658,DEV00658,82.80.149.44,MER041,2023-07-11,28.0,Male,South,76,38367.63,88,424.87,5,Silver,224.0,False,0
C00659,TXN000659,ACC00659,DEV00659,212.221.7.247,MER039,2023-07-09,59.0,Female,North,9,14548.89,84,205.61,6,Silver,341.0,True,0
C00660,TXN000660,ACC00660,DEV00660,6.117.170.84,MER024,2023-10-17,73.0,Male,West,35,629.86,26,27.21,2,Bronze,159.0,False,0
C00661,TXN000661,ACC00661,DEV00661,52.13.185.10,MER015,2023-05-23,18.0,Male,West,22,6294.64,62,89.35,0,Platinum,17.0,False,0
C00662,TXN000662,ACC00662,DEV00662,123.100.246.237,MER010,2023-09-02,21.0,Female,South,89,19211.02,62,323.23,10,Platinum,278.0,True,0
C00663,TXN000663,ACC00663,DEV00663,208.186.138.89,MER005,2023-11-19,56.0,Male,North,5,7161.93,19,393.62,5,Bronze,169.0,True,1
C00664,TXN000664,ACC00664,DEV00664,43.246.98.109,MER032,2023-04-19,50.0,Female,West,25,5703.14,56,113.36,3,Silver,16.0,True,0
C00665,TXN000665,ACC00665,DEV00665,36.71.162.109,MER048,2023-10-28,49.0,Male,East,72,24272.83,53,459.52,7,Silver,,False,0
C00666,TXN000666,ACC00666,DEV00666,149.54.21.225,MER005,2023-05-02,23.0,Female,East,84,19168.89,40,426.99,0,Gold,115.0,False,0
C00667,TXN000667,ACC00667,DEV00667,110.92.73.168,MER036,2023-05-03,51.0,Other,East,61,37468.01,76,425.71,0,Bronze,70.0,False,0
C00668,TXN000668,ACC00668,DEV00668,144.99.237.230,MER030,2023-08-27,50.0,Other,North,104,6844.13,68,121.55,2,Gold,250.0,False,0
C00669,TXN000669,ACC00669,DEV00669,51.164.246.125,MER009,2023-08-15,67.0,Female,South,111,1933.22,54,34.76,4,Bronze,224.0,True,0
C00670,TXN000670,ACC00670,DEV00670,8.34.170.230,MER011,2023-07-20,40.0,Female,North,16,31342.19,73,435.04,4,Bronze,121.0,False,0
C00671,TXN000671,ACC00671,DEV00671,33.139.127.73,MER015,2023-03-26,38.0,Male,East,115,12870.3,77,159.84,2,Gold,31.0,True,0
C00672,TXN000672,ACC00672,DEV00672,161.223.61.14,MER035,2023-02-05,22.0,Other,West,74,17479.8,57,313.27,3,Silver,29.0,True,0
C00673,TXN000673,ACC00673,DEV00673,92.80.185.137,MER015,2023-11-28,50.0,Female,East,77,9905.69,27,382.38,3,Gold,346.0,True,1
C00674,TXN000674,ACC00674,DEV00674,5.87.187.122,MER042,2023-11-16,55.0,Female,East,12,5475.08,76,72.86,5,Bronze,126.0,False,0
C00675,TXN000675,ACC00675,DEV00675,143.68.82.34,MER019,2023-11-20,34.0,Male,East,75,29195.1,72,392.61,6,Bronze,40.0,True,0
C00676,TXN000676,ACC00676,DEV00676,21.10.159.41,MER006,2023-07-07,60.0,Male,West,88,46535.42,99,469.87,9,Bronze,260.0,True,0
C00677,TXN000677,ACC00677,DEV00677,146.243.178.147,MER005,2023-11-19,72.0,Female,North,70,5442.18,15,366.9,8,Bronze,318.0,True,0
C00678,TXN000678,ACC00678,DEV00678,30.125.227.98,MER021,2023-06-22,28.0,Female,South,11,10708.23,42,226.2,3,Bronze,45.0,False,1
C00679,TXN000679,ACC00679,DEV00679,210.180.68.36,MER021,2023-01-28,51.0,Male,South,63,44896.85,93,439.57,9,Silver,345.0,True,0
C00680,TXN000680,ACC00680,DEV00680,5.71.85.167,MER037,2023-03-14,58.0,Male,East,113,13073.7,52,268.45,5,Silver,265.0,True,0
C00681,TXN000681,ACC00681,DEV00681,146.122.184.196,MER024,2023-04-10,19.0,Female,South,87,39901.84,95,374.94,2,Silver,92.0,True,0
C00682,TXN000682,ACC00682,DEV00682,182.228.92.210,MER009,2023-05-18,28.0,Male,West,17,940.68,2,412.05,3,Bronze,284.0,True,0
C00683,TXN000683,ACC00683,DEV00683,107.47.38.24,MER011,2023-12-09,40.0,Female,South,116,,4,377.18,8,Bronze,154.0,False,0
C00684,TXN000684,ACC00684,DEV00684,243.44.213.200,MER029,2023-05-02,25.0,Male,West,116,12483.65,80,151.05,9,Silver,232.0,False,0
C00685,TXN000685,ACC00685,DEV00685,112.233.231.236,MER017,2023-08-12,38.0,Male,West,21,2229.22,36,67.74,4,Bronze,47.0,False,0
C00686,TXN000686,ACC00686,DEV00686,127.76.12.214,MER034,2023-04-09,26.0,Male,North,97,7362.75,53,126.79,1,Gold,90.0,False,0
C00687,TXN000687,ACC00687,DEV00687,222.137.19.209,MER047,2023-08-23,70.0,Female,West,49,9873.61,43,256.41,2,Bronze,283.0,True,0
C00688,TXN000688,ACC00688,DEV00688,76.140.168.38,MER018,2023-07-27,52.0,Female,West,72,11285.28,41,257.59,1,Silver,294.0,True,0
C00689,TXN000689,ACC00689,DEV00689,16.21.244.244,MER028,2023-02-24,37.0,Male,North,54,25056.24,94,295.5,7,Gold,4.0,True,0
C00690,TXN000690,ACC00690,DEV00690,109.109.104.90,MER042,2023-06-18,63.0,Male,South,94,2045.08,10,203.6,5,Silver,79.0,False,0
C00691,TXN000691,ACC00691,DEV00691,139.91.157.97,MER011,2023-02-08,19.0,Male,West,120,,78,395.58,4,Silver,222.0,True,0
C00692,TXN000692,ACC00692,DEV00692,161.241.53.16,MER026,2023-11-21,52.0,Male,West,96,38780.12,89,457.45,7,Silver,331.0,False,0
C00693,TXN000693,ACC00693,DEV00693,134.31.59.201,MER016,2023-09-15,57.0,Female,South,112,9937.86,66,130.9,9,Bronze,247.0,True,0
C00694,TXN000694,ACC00694,DEV00694,107.140.198.33,MER032,2023-12-10,64.0,Male,East,114,17725.72,40,370.9,8,Silver,258.0,True,0
C00695,TXN000695,ACC00695,DEV00695,122.9.127.57,MER038,2023-11-16,30.0,Female,North,11,6689.86,17,342.21,1,Gold,142.0,True,0
C00696,TXN000696,ACC00696,DEV00696,232.67.51.4,MER008,2023-03-22,52.0,Male,East,31,15919.45,69,266.31,6,Platinum,20.0,False,0
C00697,TXN000697,ACC00697,DEV00697,34.55.58.188,MER010,2023-09-16,62.0,Male,East,87,5427.12,47,102.38,9,Silver,280.0,False,0
C00698,TXN000698,ACC00698,DEV00698,226.218.243.229,MER002,2023-02-06,64.0,Male,South,71,4873.01,15,399.66,8,Bronze,292.0,True,0
C00699,TXN000699,ACC00699,DEV00699,116.100.165.82,MER001,2023-12-17,28.0,Male,South,7,16566.97,36,480.71,3,Gold,162.0,False,0
C00700,TXN000700,ACC00700,DEV00700,154.254.51.196,MER003,2023-10-14,74.0,Male,West,12,40510.53,97,363.7,4,Silver,185.0,False,0
C00701,TXN000701,ACC00701,DEV00701,238.137.91.65,MER036,2023-09-06,33.0,Male,South,63,13350.46,27,459.75,9,Bronze,86.0,True,0
C00702,TXN000702,ACC00702,DEV00702,43.82.190.131,MER046,2023-12-30,40.0,Male,South,74,8976.54,18,492.25,0,Bronze,166.0,False,0
C00703,TXN000703,ACC00703,DEV00703,57.138.206.4,MER021,2023-11-06,29.0,Other,South,21,12027.67,69,182.5,5,Bronze,89.0,True,0
C00704,TXN000704,ACC00704,DEV00704,6.244.191.147,MER045,2023-11-12,26.0,Male,South,21,7260.9,20,322.73,1,Silver,,True,0
C00705,TXN000705,ACC00705,DEV00705,231.150.133.54,MER037,2023-02-06,32.0,Male,South,16,24153.18,92,242.23,9,Bronze,49.0,True,0
C00706,TXN000706,ACC00706,DEV00706,206.195.76.188,MER041,2023-01-09,25.0,Male,East,68,41900.39,86,493.45,0,Bronze,,True,0
C00707,TXN000707,ACC00707,DEV00707,185.25.41.152,MER037,2023-12-17,60.0,Female,West,1,6410.94,99,55.97,0,Bronze,91.0,True,0
C00708,TXN000708,ACC00708,DEV00708,159.168.95.213,MER010,2023-04-02,52.0,Female,East,69,17402.09,92,212.06,3,Platinum,265.0,True,0
C00709,TXN000709,ACC00709,DEV00709,114.53.30.223,MER027,2023-06-05,40.0,Female,North,58,9528.24,25,439.01,2,Bronze,189.0,True,0
C00710,TXN000710,ACC00710,DEV00710,180.118.54.25,MER027,2023-01-16,49.0,Female,South,56,3469.66,22,149.19,5,Bronze,328.0,False,0
C00711,TXN000711,ACC00711,DEV00711,39.27.135.51,MER033,2023-08-16,53.0,Female,East,82,16477.57,35,396.02,3,Silver,81.0,True,0
C00712,TXN000712,ACC00712,DEV00712,33.72.178.127,MER040,2023-10-27,28.0,Male,East,63,8346.6,47,197.56,3,Bronze,100.0,True,0
C00713,TXN000713,ACC00713,DEV00713,40.191.125.48,MER006,2023-11-04,35.0,Female,West,88,38817.36,88,490.19,6,Platinum,89.0,True,0
C00714,TXN000714,ACC00714,DEV00714,176.253.138.42,MER034,2023-08-01,69.0,Female,South,92,28050.39,74,442.93,6,Platinum,231.0,True,0
C00715,TXN000715,ACC00715,DEV00715,79.153.254.236,MER042,2023-08-30,18.0,Male,South,111,11725.16,65,157.65,10,Silver,40.0,False,0
C00716,TXN000716,ACC00716,DEV00716,238.212.147.165,MER006,2023-07-07,73.0,Female,East,96,30359.44,88,387.39,5,Silver,251.0,False,0
C00717,TXN000717,ACC00717,DEV00717,187.182.163.35,MER021,2023-06-12,73.0,Male,North,63,11393.37,65,175.06,6,Bronze,299.0,True,0
